age,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
33.0,0,2.0,2.0,2,1.0,0.0,19.0,514.21,2469.74,5,701,0.0,1.0,1.0,0.0,1,4
22.0,0,4.0,0.0,0,2.0,1.0,12.0,360.6,34383.44,13,772,1.0,0.0,1.0,2.0,3,3
27.0,2,1.0,0.0,2,3.0,2.0,24.0,165.13,12899.03,22,680,1.0,0.0,1.0,2.0,0,4
53.0,0,3.0,0.0,1,3.0,2.0,15.0,194.5,30586.23,28,783,0.0,1.0,1.0,2.0,0,3
18.0,3,2.0,0.0,0,3.0,0.0,21.0,34.46,25187.85,20,163,0.0,1.0,0.0,1.0,2,5
13.0,3,1.0,1.0,0,1.0,0.0,11.0,33.74,19595.27,13,715,0.0,1.0,0.0,1.0,0,4
51.0,1,2.0,2.0,1,1.0,0.0,13.0,212.04,35626.23,7,714,1.0,1.0,0.0,1.0,7,4
19.0,0,4.0,0.0,0,2.0,2.0,8.0,382.23,36318.45,13,719,1.0,0.0,1.0,3.0,1,3
42.0,0,2.0,1.0,2,1.0,2.0,19.0,1167.97,21629.14,24,635,1.0,0.0,0.0,1.0,0,4
53.0,0,3.0,0.0,2,1.0,2.0,13.0,423.18,24293.3,28,763,0.0,1.0,1.0,3.0,3,3
45.0,0,1.0,0.0,1,1.0,0.0,5.0,189.61,40251.51,14,247,0.0,1.0,0.0,1.0,1,4
60.0,1,4.0,0.0,2,2.0,0.0,23.0,31.26,37260.43,29,770,0.0,1.0,1.0,4.0,1,3
32.0,0,1.0,0.0,2,2.0,2.0,14.0,32.33,2641.12,6,658,0.0,1.0,1.0,2.0,0,4
58.0,3,2.0,2.0,2,0.0,2.0,10.0,600.29,9024.24,22,642,0.0,1.0,1.0,3.0,3,5
56.0,2,5.0,1.0,0,2.0,1.0,4.0,204.9,32472.79,6,707,1.0,0.0,0.0,1.0,2,4
38.0,0,0.0,2.0,1,0.0,0.0,7.0,1216.66,40094.75,11,697,0.0,1.0,1.0,0.0,7,5
52.0,2,2.0,2.0,0,1.0,2.0,15.0,260.13,40125.29,0,568,1.0,0.0,0.0,1.0,2,5
33.0,0,3.0,2.0,1,2.0,1.0,9.0,275.69,61924.02,16,778,0.0,1.0,1.0,3.0,5,1
38.0,0,5.0,1.0,2,1.0,2.0,15.0,185.63,3433.6,22,711,1.0,0.0,1.0,2.0,7,4
58.0,1,2.0,0.0,1,2.0,1.0,3.0,186.77,13508.99,5,668,0.0,1.0,1.0,4.0,2,5
63.0,0,1.0,0.0,2,1.0,1.0,14.0,110.67,34961.49,10,669,0.0,1.0,1.0,2.0,3,4
13.0,1,0.0,0.0,2,1.0,0.0,10.0,232.09,18592.67,8,942,1.0,1.0,1.0,4.0,7,5
11.0,3,1.0,2.0,2,3.0,1.0,11.0,1361.54,10127.81,13,613,1.0,0.0,0.0,1.0,2,4
30.0,2,3.0,0.0,0,1.0,1.0,16.0,35.97,53044.95,18,509,0.0,1.0,0.0,1.0,4,2
26.0,1,0.0,0.0,1,2.0,2.0,20.0,87.87,8170.87,8,884,1.0,0.0,1.0,0.0,2,5
53.0,1,3.0,0.0,1,2.0,0.0,5.0,492.79,66246.8,12,347,0.0,1.0,1.0,2.0,6,2
58.0,2,3.0,0.0,0,2.0,2.0,13.0,334.21,26465.07,20,699,0.0,1.0,0.0,1.0,3,3
33.0,1,2.0,2.0,0,0.0,1.0,23.0,513.14,23211.25,22,509,0.0,1.0,0.0,1.0,3,4
29.0,2,0.0,2.0,2,1.0,2.0,11.0,158.08,40199.64,13,656,1.0,0.0,0.0,1.0,7,4
43.0,0,0.0,1.0,2,3.0,0.0,3.0,204.87,22972.92,12,664,0.0,1.0,0.0,1.0,1,4
16.0,3,0.0,0.0,2,1.0,0.0,11.0,40.84,11010.77,8,671,1.0,0.0,1.0,2.0,0,5
17.0,1,2.0,1.0,1,2.0,1.0,9.0,92.92,33221.32,20,165,1.0,0.0,1.0,3.0,1,5
34.0,1,1.0,0.0,1,3.0,2.0,8.0,305.1,40651.09,25,723,0.0,1.0,1.0,2.0,0,3
21.0,0,2.0,2.0,2,0.0,0.0,1.0,441.16,47675.69,27,563,0.0,1.0,1.0,0.0,0,5
63.0,0,1.0,0.0,1,2.0,0.0,14.0,465.29,12107.23,18,794,1.0,1.0,0.0,1.0,1,3
64.0,1,5.0,0.0,2,1.0,1.0,16.0,267.95,24939.34,16,1099,0.0,1.0,0.0,1.0,7,3
62.0,2,5.0,0.0,0,1.0,2.0,11.0,122.23,18120.63,28,629,0.0,1.0,1.0,4.0,3,4
23.0,3,4.0,1.0,0,3.0,2.0,12.0,46.67,41877.45,5,764,1.0,0.0,1.0,0.0,2,3
19.0,1,0.0,0.0,0,2.0,0.0,9.0,32.46,31484.46,18,683,0.0,1.0,0.0,1.0,1,5
29.0,0,0.0,2.0,0,0.0,1.0,19.0,576.08,42445.99,25,601,1.0,0.0,0.0,1.0,7,5
22.0,2,4.0,2.0,0,3.0,0.0,22.0,179.57,41519.81,28,729,1.0,0.0,1.0,4.0,7,3
61.0,0,2.0,2.0,1,2.0,2.0,13.0,51.88,22050.39,23,808,1.0,0.0,1.0,3.0,0,5
56.0,2,1.0,2.0,0,2.0,1.0,11.0,110.14,18321.82,26,678,0.0,1.0,1.0,0.0,3,4
23.0,0,0.0,1.0,0,3.0,2.0,8.0,337.02,36033.8,8,710,1.0,0.0,1.0,0.0,1,4
24.0,0,0.0,2.0,2,1.0,0.0,24.0,33.01,15000.37,12,586,0.0,1.0,1.0,4.0,2,5
64.0,1,1.0,2.0,0,3.0,1.0,16.0,146.76,13531.58,13,706,1.0,0.0,1.0,4.0,2,4
36.0,3,0.0,0.0,2,3.0,2.0,17.0,1203.24,37216.95,11,589,1.0,0.0,0.0,1.0,1,5
48.0,0,4.0,0.0,1,2.0,0.0,24.0,130.28,36916.84,16,798,1.0,0.0,1.0,0.0,0,3
18.0,2,1.0,0.0,1,1.0,1.0,16.0,50.76,3579.53,15,704,0.0,1.0,0.0,1.0,3,3
34.0,1,2.0,2.0,0,2.0,2.0,7.0,742.36,25364.6,18,573,1.0,1.0,1.0,4.0,7,5
39.0,1,1.0,2.0,1,0.0,0.0,10.0,1191.63,28077.12,5,654,1.0,1.0,0.0,1.0,1,4
28.0,1,4.0,0.0,1,0.0,2.0,10.0,445.47,83828.98,10,790,1.0,1.0,1.0,2.0,5,1
47.0,1,4.0,2.0,1,1.0,1.0,16.0,59.15,82824.86,5,834,0.0,1.0,0.0,1.0,6,1
39.0,2,1.0,0.0,2,2.0,0.0,23.0,2045.03,21206.82,5,719,1.0,0.0,0.0,1.0,1,3
45.0,3,2.0,0.0,2,3.0,0.0,10.0,437.09,42610.01,7,518,1.0,0.0,0.0,1.0,7,5
45.0,0,2.0,2.0,1,3.0,2.0,3.0,1072.51,19779.38,22,502,0.0,1.0,0.0,1.0,7,5
46.0,0,0.0,0.0,2,0.0,1.0,9.0,335.11,18758.2,25,705,1.0,1.0,0.0,1.0,1,4
41.0,0,0.0,1.0,1,2.0,2.0,20.0,206.53,31852.7,51,1093,0.0,1.0,1.0,3.0,0,5
57.0,0,1.0,2.0,2,1.0,2.0,22.0,169.38,12900.89,29,621,1.0,0.0,1.0,0.0,2,4
28.0,0,1.0,1.0,2,0.0,2.0,9.0,482.13,15062.54,29,1050,0.0,1.0,1.0,2.0,2,4
14.0,1,2.0,0.0,2,1.0,2.0,10.0,309.33,13644.99,11,718,0.0,1.0,0.0,1.0,0,4
45.0,1,0.0,2.0,0,0.0,2.0,8.0,1033.83,8190.12,16,653,0.0,1.0,1.0,2.0,0,5
33.0,1,0.0,0.0,0,3.0,1.0,13.0,1031.18,23998.12,5,645,1.0,0.0,0.0,1.0,7,5
48.0,0,4.0,1.0,2,1.0,0.0,2.0,32.54,61324.86,11,827,0.0,1.0,1.0,0.0,5,1
25.0,0,1.0,2.0,2,2.0,1.0,12.0,736.06,19368.39,12,687,1.0,1.0,0.0,1.0,7,4
41.0,0,3.0,0.0,1,1.0,1.0,8.0,114.93,17826.43,9,768,0.0,1.0,1.0,3.0,0,3
45.0,0,2.0,0.0,0,2.0,2.0,8.0,225.7,45121.01,14,542,1.0,0.0,1.0,3.0,0,5
62.0,0,2.0,1.0,0,0.0,0.0,3.0,309.89,32264.06,47,1010,1.0,0.0,0.0,1.0,0,5
17.0,0,1.0,0.0,2,3.0,0.0,24.0,95.29,27455.61,8,767,1.0,0.0,1.0,0.0,5,1
58.0,3,2.0,2.0,1,2.0,1.0,23.0,125.6,3286.56,11,664,0.0,1.0,0.0,1.0,7,5
37.0,3,2.0,2.0,1,2.0,0.0,7.0,139.9,11306.82,18,241,0.0,1.0,0.0,1.0,7,5
37.0,0,5.0,0.0,2,1.0,1.0,17.0,360.56,14518.59,24,743,0.0,1.0,1.0,3.0,1,3
51.0,2,4.0,0.0,2,3.0,2.0,9.0,427.0,42095.31,26,759,0.0,1.0,0.0,1.0,7,3
43.0,3,1.0,1.0,0,1.0,1.0,16.0,32.74,15027.48,13,473,1.0,0.0,0.0,1.0,8,2
59.0,1,0.0,1.0,0,2.0,1.0,2.0,238.75,48353.98,9,702,0.0,1.0,1.0,2.0,3,4
52.0,1,0.0,2.0,2,3.0,2.0,25.0,752.71,21167.66,12,627,1.0,1.0,1.0,2.0,1,4
54.0,0,2.0,1.0,0,2.0,1.0,26.0,101.14,26493.37,22,603,0.0,1.0,0.0,1.0,3,5
33.0,0,4.0,0.0,0,1.0,0.0,10.0,389.18,39342.02,24,720,1.0,0.0,0.0,1.0,7,3
26.0,0,1.0,2.0,0,2.0,2.0,4.0,519.57,10995.75,17,694,1.0,0.0,0.0,1.0,0,4
17.0,0,0.0,2.0,0,2.0,1.0,8.0,32.84,36254.84,11,586,0.0,1.0,1.0,0.0,3,4
30.0,0,4.0,2.0,2,1.0,1.0,18.0,33.91,30440.82,16,741,1.0,0.0,1.0,2.0,0,3
15.0,2,1.0,2.0,2,2.0,1.0,24.0,223.52,8968.69,23,629,0.0,1.0,1.0,0.0,0,4
35.0,0,1.0,1.0,0,2.0,0.0,6.0,74.86,6340.44,16,687,0.0,1.0,1.0,4.0,7,4
44.0,3,2.0,2.0,0,2.0,2.0,19.0,289.79,14972.39,19,1383,1.0,0.0,0.0,1.0,1,4
29.0,0,3.0,2.0,0,3.0,0.0,13.2,34.69,37846.43,11,700,1.0,0.0,1.0,2.0,2,3
58.0,3,0.0,2.0,0,2.0,1.0,10.0,1614.85,40418.49,21,139,1.0,0.0,1.0,3.0,7,5
40.0,1,5.0,0.0,1,2.0,1.0,9.0,98.19,7206.2,13,351,0.0,1.0,0.0,1.0,3,4
28.0,2,2.0,0.0,2,1.0,1.0,11.0,251.29,31707.43,20,542,0.0,1.0,0.0,1.0,2,5
43.0,3,3.0,2.0,2,3.0,1.0,15.0,580.65,6718.34,29,450,1.0,1.0,0.0,1.0,3,3
62.0,0,1.0,0.0,2,2.0,2.0,19.0,96.23,16535.52,16,781,0.0,1.0,1.0,0.0,0,3
45.0,2,5.0,0.0,2,1.0,2.0,7.0,478.01,23957.39,20,691,1.0,0.0,0.0,1.0,0,4
54.0,0,5.0,0.0,1,3.0,1.0,13.0,33.24,32270.42,18,711,1.0,0.0,0.0,1.0,7,3
60.0,0,2.0,2.0,1,1.0,0.0,23.0,53.51,3145.4,8,678,1.0,0.0,0.0,1.0,3,4
28.0,3,4.0,0.0,0,2.0,2.0,15.0,166.71,21027.06,5,799,0.0,1.0,0.0,1.0,8,1
52.0,0,2.0,2.0,1,0.0,2.0,14.0,287.39,21974.76,8,697,0.0,1.0,1.0,0.0,7,5
35.0,1,2.0,0.0,1,2.0,0.0,13.28,155.45,45222.55,22,551,0.0,1.0,0.0,1.0,2,5
30.0,3,2.0,2.0,0,1.0,2.0,15.0,433.87,43645.09,22,609,0.0,1.0,1.0,0.0,7,5
56.0,1,5.0,2.0,2,2.0,0.0,16.0,277.86,42865.46,12,778,1.0,0.0,1.0,3.0,7,3
52.0,3,4.0,0.0,0,1.0,0.0,19.0,81.64,13720.24,9,740,0.0,1.0,1.0,2.0,5,2
25.0,1,0.0,2.0,2,3.0,2.0,16.0,849.31,2980.53,17,706,1.0,0.0,1.0,2.0,3,4
25.0,1,2.0,2.0,0,1.0,1.0,13.0,67.37,7150.81,7,693,1.0,0.0,0.0,1.0,7,5
28.0,0,0.0,2.0,0,0.0,1.0,4.0,1207.25,1765.37,18,664,0.0,1.0,1.0,3.0,7,4
52.0,2,3.0,0.0,1,0.0,1.0,18.0,405.92,38700.93,17,766,0.0,1.0,0.0,1.0,4,1
43.0,2,3.0,0.0,2,1.0,0.0,21.0,152.52,31288.88,15,841,1.0,0.0,0.0,1.0,8,1
35.0,0,1.0,0.0,2,1.0,1.0,10.0,403.94,47811.18,8,641,0.0,1.0,0.0,1.0,3,4
24.0,0,2.0,0.0,1,3.0,0.0,10.0,129.42,8817.71,23,666,0.0,1.0,1.0,0.0,1,5
64.0,2,1.0,0.0,0,2.0,0.0,13.0,292.33,98319.42,2,800,1.0,0.0,0.0,1.0,5,1
30.0,1,0.0,0.0,0,3.0,2.0,16.0,469.33,4385.53,15,506,0.0,1.0,0.0,1.0,1,5
32.0,1,2.0,0.0,1,1.0,1.0,14.0,86.55,30153.11,12,1201,0.0,1.0,1.0,4.0,1,4
61.0,0,0.0,2.0,2,3.0,0.0,17.0,227.49,12576.31,27,636,1.0,1.0,1.0,0.0,3,4
61.0,1,1.0,0.0,2,2.0,1.0,21.0,356.47,4476.18,5,700,0.0,1.0,1.0,3.0,0,3
51.0,3,0.0,1.0,0,1.0,2.0,15.0,62.89,43654.77,21,660,0.0,1.0,1.0,3.0,2,4
22.0,0,3.0,2.0,0,1.0,1.0,14.0,56.78,6815.19,17,743,1.0,0.0,0.0,1.0,1,3
34.0,2,0.0,0.0,2,1.0,1.0,23.0,70.39,18923.12,14,574,1.0,0.0,1.0,0.0,3,5
39.0,0,0.0,2.0,0,1.0,1.0,14.0,34.11,33016.88,24,645,0.0,1.0,1.0,2.0,0,4
37.0,1,5.0,0.0,1,0.0,1.0,13.0,429.31,35643.9,20,720,0.0,1.0,0.0,1.0,3,3
27.0,1,0.0,2.0,1,2.0,0.0,15.0,180.26,36843.25,17,667,0.0,1.0,0.0,1.0,7,5
46.0,3,0.0,0.0,0,2.0,1.0,12.0,401.3,3347.22,18,403,1.0,0.0,1.0,0.0,0,5
54.0,3,5.0,0.0,0,1.0,1.0,5.0,80.39,8050.1,12,756,1.0,0.0,0.0,1.0,4,2
60.0,1,1.0,0.0,0,2.0,0.0,12.0,69.63,33193.6,13,665,0.0,1.0,1.0,4.0,3,4
64.0,0,5.0,0.0,2,3.0,2.0,14.0,187.11,27159.49,18,731,0.0,1.0,0.0,1.0,3,3
31.0,1,1.0,0.0,2,0.0,0.0,11.0,338.64,1888.68,11,728,1.0,0.0,1.0,3.0,3,3
56.0,0,5.0,0.0,1,1.0,2.0,20.0,319.14,1526.08,26,733,0.0,1.0,0.0,1.0,1,3
22.0,0,1.0,2.0,0,2.0,0.0,6.0,685.03,45455.06,18,799,1.0,1.0,0.0,1.0,1,3
63.0,0,5.0,0.0,0,1.0,2.0,16.0,288.67,8491.29,21,310,0.0,1.0,1.0,0.0,2,3
14.0,1,2.0,2.0,0,2.0,1.0,12.94,186.0,37372.39,10,575,1.0,0.0,1.0,0.0,7,5
34.0,1,5.0,2.0,0,2.0,2.0,7.0,1085.68,24801.32,27,679,0.0,1.0,0.0,1.0,2,4
28.0,0,2.0,0.0,0,0.0,1.0,10.0,291.12,35889.52,20,1185,1.0,0.0,1.0,3.0,1,5
44.0,2,1.0,2.0,1,1.0,0.0,16.0,228.9,18783.35,10,819,1.0,0.0,0.0,1.0,4,1
44.0,1,0.0,2.0,2,0.0,1.0,11.73,791.46,45300.76,33,511,1.0,1.0,0.0,1.0,1,5
16.0,2,0.0,2.0,1,1.0,0.0,15.0,233.08,1195.34,9,657,0.0,1.0,1.0,2.0,1,5
14.0,0,5.0,0.0,1,1.0,1.0,13.41,30.44,43964.66,19,637,0.0,1.0,1.0,2.0,1,4
54.0,0,0.0,0.0,1,1.0,1.0,18.0,428.87,47171.54,28,642,1.0,1.0,1.0,4.0,2,4
25.0,1,2.0,2.0,0,1.0,1.0,13.0,1503.76,39154.64,18,74,1.0,1.0,1.0,0.0,7,5
40.0,2,5.0,2.0,2,1.0,2.0,8.0,526.26,29686.89,25,706,1.0,0.0,0.0,1.0,3,4
42.0,3,4.0,0.0,1,3.0,2.0,22.0,67.31,30701.64,7,797,0.0,1.0,0.0,1.0,8,2
18.0,1,0.0,2.0,2,1.0,2.0,11.0,280.69,22497.92,23,605,1.0,1.0,0.0,1.0,7,5
15.0,1,0.0,2.0,2,0.0,2.0,9.0,259.89,7129.06,10,640,0.0,1.0,1.0,0.0,7,5
55.0,1,0.0,2.0,1,2.0,2.0,20.0,30.85,6439.61,17,615,1.0,0.0,1.0,2.0,3,4
46.0,0,0.0,0.0,0,1.0,1.0,10.0,855.34,48245.05,17,716,0.0,1.0,1.0,4.0,0,4
60.0,0,0.0,1.0,0,0.0,2.0,14.0,651.94,15733.77,19,633,1.0,1.0,0.0,1.0,2,5
37.0,1,2.0,0.0,2,1.0,1.0,18.0,76.47,34230.99,10,619,1.0,0.0,1.0,4.0,0,5
23.0,3,0.0,0.0,2,2.0,1.0,13.0,53.45,18650.29,18,614,1.0,0.0,0.0,1.0,0,5
42.0,0,4.0,0.0,2,2.0,0.0,17.0,356.06,56859.17,11,827,1.0,0.0,0.0,1.0,8,1
47.0,0,0.0,2.0,0,3.0,2.0,23.0,42.23,32604.41,18,520,1.0,0.0,0.0,1.0,2,5
59.0,3,0.0,2.0,0,1.0,2.0,9.0,97.73,48485.2,10,632,1.0,0.0,0.0,1.0,1,5
34.0,1,0.0,2.0,0,1.0,0.0,21.0,64.62,23508.7,18,629,0.0,1.0,0.0,1.0,2,5
32.0,0,5.0,0.0,0,1.0,1.0,14.0,156.28,19803.12,27,1182,0.0,1.0,0.0,1.0,3,3
51.0,0,0.0,2.0,2,0.0,2.0,16.0,652.85,43412.6,10,577,1.0,1.0,1.0,4.0,1,5
25.0,1,3.0,2.0,1,0.0,1.0,13.0,824.97,9007.32,28,668,0.0,1.0,1.0,0.0,0,4
43.0,1,1.0,0.0,1,3.0,1.0,17.0,416.22,31635.76,14,714,1.0,0.0,1.0,0.0,0,3
36.0,3,2.0,0.0,0,2.0,2.0,6.0,92.27,2232.31,25,621,0.0,1.0,1.0,4.0,0,5
41.0,0,2.0,2.0,2,3.0,2.0,9.0,121.07,2425.69,24,1051,0.0,1.0,0.0,1.0,1,5
13.0,0,2.0,1.0,0,2.0,1.0,9.0,73.07,4658.72,26,645,1.0,0.0,0.0,1.0,3,5
26.0,3,3.0,2.0,0,1.0,1.0,13.0,33.49,40662.02,24,748,0.0,1.0,0.0,1.0,7,3
20.0,1,3.0,1.0,2,2.0,2.0,13.0,525.3,13130.5,15,771,1.0,1.0,1.0,2.0,3,3
26.0,0,0.0,2.0,1,1.0,0.0,20.0,31.34,10783.92,15,691,1.0,0.0,1.0,2.0,1,4
19.0,2,3.0,0.0,1,2.0,0.0,10.0,30.37,10837.06,6,784,0.0,1.0,1.0,3.0,1,3
62.0,2,4.0,2.0,0,3.0,1.0,6.0,588.78,31227.95,15,771,1.0,0.0,0.0,1.0,2,3
37.0,0,1.0,2.0,2,1.0,2.0,16.0,156.03,34821.75,29,677,1.0,0.0,1.0,2.0,0,4
26.0,1,4.0,0.0,1,1.0,2.0,24.0,93.12,19286.58,12,841,0.0,1.0,0.0,1.0,5,1
34.0,0,5.0,0.0,0,2.0,2.0,9.0,389.71,9729.04,17,687,1.0,0.0,1.0,2.0,0,4
21.0,1,1.0,0.0,2,1.0,0.0,5.0,306.64,21943.38,15,741,0.0,1.0,0.0,1.0,7,3
39.0,1,0.0,2.0,1,1.0,0.0,7.0,364.47,34630.11,5,550,0.0,1.0,1.0,2.0,0,5
14.0,1,2.0,2.0,1,0.0,2.0,15.0,1317.48,42990.56,5,522,1.0,0.0,1.0,4.0,3,5
14.0,0,0.0,0.0,2,2.0,2.0,11.0,68.81,30593.0,18,644,1.0,0.0,1.0,2.0,3,5
28.0,2,1.0,1.0,0,3.0,1.0,11.0,425.86,23091.43,8,719,0.0,1.0,0.0,1.0,2,4
17.0,1,0.0,0.0,0,2.0,1.0,16.0,156.71,34108.19,45,694,1.0,0.0,0.0,1.0,3,4
30.0,2,1.0,0.0,0,0.0,1.0,2.0,442.66,57541.68,11,766,1.0,0.0,0.0,1.0,8,1
40.0,2,4.0,2.0,0,3.0,1.0,14.0,332.06,37335.47,19,749,1.0,0.0,0.0,1.0,3,3
41.0,2,4.0,0.0,2,0.0,0.0,7.0,278.33,36195.48,9,737,1.0,0.0,1.0,0.0,3,3
63.0,1,0.0,0.0,0,2.0,2.0,12.0,115.72,11644.94,18,365,0.0,1.0,1.0,4.0,1,5
35.0,0,5.0,1.0,0,0.0,2.0,5.0,2146.82,13155.16,8,703,1.0,0.0,1.0,0.0,7,4
45.0,3,1.0,0.0,1,1.0,2.0,26.0,175.75,9532.45,29,725,1.0,0.0,1.0,0.0,6,2
22.0,2,3.0,0.0,2,1.0,2.0,17.0,338.83,42537.75,6,494,1.0,0.0,0.0,1.0,7,3
37.0,2,2.0,0.0,1,0.0,2.0,10.0,298.15,19475.17,24,573,1.0,0.0,1.0,3.0,2,5
27.0,2,1.0,0.0,0,2.0,0.0,11.0,67.39,42896.79,27,698,0.0,1.0,1.0,3.0,0,4
28.0,0,1.0,0.0,1,2.0,2.0,13.55,250.73,46068.36,73,935,1.0,0.0,1.0,2.0,3,4
17.0,2,2.0,2.0,1,1.0,2.0,11.0,68.28,34343.87,28,718,0.0,1.0,0.0,1.0,0,4
35.0,1,2.0,0.0,1,1.0,0.0,21.0,34.28,22270.31,12,573,0.0,1.0,0.0,1.0,2,5
18.0,1,5.0,0.0,0,2.0,2.0,5.0,39.58,85928.98,2,773,1.0,0.0,1.0,0.0,5,2
49.0,1,1.0,2.0,1,3.0,2.0,8.0,518.21,34416.48,23,1309,1.0,0.0,1.0,0.0,3,3
49.0,2,1.0,1.0,2,2.0,1.0,7.0,228.73,41242.3,13,643,1.0,1.0,0.0,1.0,1,4
28.0,2,1.0,0.0,0,3.0,0.0,11.0,96.76,11973.73,15,742,0.0,1.0,0.0,1.0,0,3
20.0,3,4.0,2.0,0,0.0,1.0,12.0,544.88,32939.66,17,714,0.0,1.0,0.0,1.0,1,3
51.0,3,4.0,0.0,0,2.0,0.0,12.0,323.27,98803.17,13,839,0.0,1.0,1.0,0.0,8,1
11.0,2,2.0,1.0,1,1.0,0.0,13.0,192.86,14605.25,24,667,0.0,1.0,0.0,1.0,7,4
61.0,0,4.0,2.0,1,1.0,1.0,19.0,33.91,11160.68,14,709,0.0,1.0,0.0,1.0,2,3
23.0,1,2.0,0.0,1,2.0,0.0,18.0,125.19,41960.32,50,663,0.0,1.0,0.0,1.0,1,4
31.0,1,0.0,1.0,0,1.0,2.0,12.81,224.4,26765.44,5,595,1.0,0.0,0.0,1.0,7,5
45.0,3,2.0,2.0,0,1.0,0.0,17.0,99.32,14978.47,5,595,0.0,1.0,1.0,0.0,7,5
10.0,0,4.0,2.0,1,1.0,2.0,17.0,40.67,39085.36,16,772,0.0,1.0,1.0,2.0,2,3
18.0,1,5.0,0.0,2,1.0,1.0,14.0,332.86,1420.12,11,1164,1.0,0.0,1.0,4.0,7,4
12.0,1,1.0,2.0,2,3.0,2.0,8.0,816.16,8064.54,21,701,1.0,0.0,0.0,1.0,1,4
45.0,3,0.0,2.0,1,1.0,2.0,2.0,583.16,5797.43,8,697,1.0,0.0,1.0,0.0,0,5
26.0,1,2.0,2.0,2,1.0,1.0,22.0,199.51,36894.56,23,501,1.0,0.0,1.0,2.0,0,5
22.0,1,0.0,1.0,2,1.0,1.0,16.0,179.73,45592.28,28,681,1.0,0.0,1.0,0.0,1,4
12.0,3,0.0,1.0,2,1.0,1.0,13.45,31.23,16948.79,29,518,0.0,1.0,1.0,2.0,3,5
58.0,2,2.0,2.0,2,2.0,1.0,20.0,72.64,26241.65,14,526,0.0,1.0,1.0,0.0,0,5
41.0,1,5.0,1.0,0,1.0,1.0,13.0,94.15,26160.54,16,796,0.0,1.0,0.0,1.0,0,3
46.0,0,0.0,0.0,0,1.0,2.0,14.0,83.44,48774.91,16,658,0.0,1.0,0.0,1.0,1,4
38.0,1,1.0,0.0,1,2.0,1.0,16.0,33.21,14832.78,12,667,0.0,1.0,0.0,1.0,2,4
30.0,0,0.0,1.0,1,1.0,1.0,16.0,506.89,8407.18,6,649,1.0,0.0,1.0,3.0,3,4
46.0,0,1.0,2.0,2,2.0,1.0,5.0,144.54,34522.8,15,617,0.0,1.0,0.0,1.0,0,4
19.0,0,2.0,2.0,1,2.0,2.0,7.0,30.69,38673.4,13,677,0.0,1.0,0.0,1.0,2,4
33.0,1,5.0,1.0,0,2.0,2.0,15.0,131.84,49611.86,55,691,0.0,1.0,1.0,0.0,3,4
63.0,0,1.0,0.0,1,3.0,1.0,13.0,59.84,5468.73,3,776,1.0,0.0,0.0,1.0,5,2
57.0,1,1.0,2.0,0,1.0,0.0,8.0,90.14,43683.35,28,703,1.0,0.0,1.0,2.0,2,3
60.0,1,0.0,2.0,0,1.0,2.0,12.0,82.27,27158.04,21,558,0.0,1.0,0.0,1.0,3,5
44.0,1,5.0,0.0,1,1.0,2.0,14.0,32.72,6964.36,8,751,0.0,1.0,0.0,1.0,7,2
26.0,1,1.0,0.0,1,1.0,2.0,10.0,400.68,1781.75,29,638,0.0,1.0,0.0,1.0,1,4
58.0,1,2.0,2.0,0,2.0,1.0,20.0,785.25,2505.71,12,569,1.0,1.0,0.0,1.0,7,5
15.0,0,0.0,2.0,0,2.0,0.0,10.0,579.89,18290.12,8,617,1.0,0.0,0.0,1.0,7,4
11.0,0,1.0,2.0,0,2.0,2.0,21.0,98.44,41469.73,14,619,1.0,0.0,0.0,1.0,2,4
39.0,0,2.0,2.0,2,1.0,2.0,24.0,73.52,49671.07,18,589,0.0,1.0,1.0,3.0,3,5
52.0,0,0.0,2.0,0,2.0,0.0,16.0,285.42,37912.97,27,586,1.0,0.0,1.0,4.0,0,5
51.0,0,0.0,0.0,0,3.0,0.0,15.0,487.43,46564.95,27,551,1.0,0.0,0.0,1.0,1,5
61.0,2,2.0,2.0,1,2.0,2.0,22.0,33.9,26736.94,28,715,1.0,0.0,0.0,1.0,0,4
32.0,1,2.0,0.0,0,1.0,2.0,23.0,109.51,29177.65,21,570,1.0,0.0,1.0,4.0,2,5
64.0,1,3.0,0.0,0,3.0,1.0,10.0,79.9,71151.23,2,787,0.0,1.0,0.0,1.0,4,2
60.0,2,1.0,0.0,2,2.0,2.0,19.0,32.62,44038.97,7,792,0.0,1.0,1.0,3.0,3,3
40.0,3,4.0,2.0,0,2.0,1.0,11.0,143.44,25191.56,12,762,1.0,0.0,1.0,4.0,0,3
19.0,1,4.0,2.0,1,2.0,1.0,12.92,187.07,8035.4,16,740,0.0,1.0,0.0,1.0,1,3
33.0,1,0.0,0.0,2,2.0,0.0,4.0,244.34,45970.52,17,855,0.0,1.0,0.0,1.0,7,5
45.0,1,2.0,0.0,2,2.0,1.0,17.0,1443.78,40961.49,22,1112,0.0,1.0,1.0,3.0,1,4
36.0,3,0.0,2.0,0,2.0,1.0,17.0,66.91,16891.21,10,585,1.0,0.0,0.0,1.0,3,5
31.0,0,2.0,0.0,1,1.0,0.0,22.0,84.19,7446.05,25,693,0.0,1.0,1.0,2.0,2,4
